timepoint,well,condition,condition_tag,Mg++ [mM],T7RNAP [ng/uL],ribosome [uM],DNA [nM],energy_mix,protein_mix,fluorescence [AU],background_fluorescence [AU],background_subtracted_fluorescence [AU],row,column
2,O:15,exp,exp,18,10,2.16,35,b.next eng mix,b.next prot mix 03-1,1515287,1457017.25,58269.75,O,15
2,O:17,exp,exp,20,10,2.16,35,b.next eng mix,b.next prot mix 03-1,1536316,1457017.25,79298.75,O,17
2,O:19,exp,exp,22,10,2.16,35,b.next eng mix,b.next prot mix 03-1,1398724,1457017.25,-58293.25,O,19
2,O:21,exp,exp,24,10,2.16,35,b.next eng mix,b.next prot mix 03-1,1554259,1457017.25,97241.75,O,21
2,O:23,exp,exp,26,10,2.16,35,b.next eng mix,b.next prot mix 03-1,1402386,1457017.25,-54631.25,O,23
3,A:1,exp,exp,4,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1342655,1468402.25,-125747.25,A,1
3,A:3,exp,exp,6,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1356746,1468402.25,-111656.25,A,3
3,A:5,exp,exp,8,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1393233,1468402.25,-75169.25,A,5
3,A:7,exp,exp,10,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1492452,1468402.25,24049.75,A,7
3,A:9,exp,exp,12,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1416300,1468402.25,-52102.25,A,9
3,A:11,exp,exp,14,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1508642,1468402.25,40239.75,A,11
3,A:13,exp,exp,16,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1509018,1468402.25,40615.75,A,13
3,A:15,exp,exp,18,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1384827,1468402.25,-83575.25,A,15
3,A:17,exp,exp,20,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1393412,1468402.25,-74990.25,A,17
3,A:19,exp,exp,22,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1374521,1468402.25,-93881.25,A,19
3,A:21,exp,exp,24,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1336633,1468402.25,-131769.25,A,21
3,A:23,exp,exp,26,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1302767,1468402.25,-165635.25,A,23
3,B:24,NEB (-),control,,,,0,NEB SolA,NEB SolB,2948923,1468402.25,1480520.75,B,24
3,B:18,ProtMix Control,control,,,,35,b.next eng mix,NEB SolB,1459987,1468402.25,-8415.25,B,18
3,B:12,H2O,control,,,,0,H2O,H2O,1496143,1468402.25,27740.75,B,12
3,B:6,NEB (+),control,,,,35,NEB SolA,NEB SolB,3405940,1468402.25,1937537.75,B,6
3,C:1,exp,exp,4,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1382614,1468402.25,-85788.25,C,1
3,C:3,exp,exp,6,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1392397,1468402.25,-76005.25,C,3
3,C:5,exp,exp,8,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1413343,1468402.25,-55059.25,C,5
3,C:7,exp,exp,10,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1634132,1468402.25,165729.75,C,7
3,C:9,exp,exp,12,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1416129,1468402.25,-52273.25,C,9
3,C:11,exp,exp,14,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1765433,1468402.25,297030.75,C,11
3,C:13,exp,exp,16,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1721628,1468402.25,253225.75,C,13
3,C:15,exp,exp,18,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1512814,1468402.25,44411.75,C,15
3,C:17,exp,exp,20,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1490917,1468402.25,22514.75,C,17
3,C:19,exp,exp,22,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1462816,1468402.25,-5586.25,C,19
3,C:21,exp,exp,24,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1455786,1468402.25,-12616.25,C,21
3,C:23,exp,exp,26,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1357710,1468402.25,-110692.25,C,23
3,E:1,exp,exp,4,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1381172,1468402.25,-87230.25,E,1
3,E:3,exp,exp,6,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1380657,1468402.25,-87745.25,E,3
3,E:5,exp,exp,8,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1534099,1468402.25,65696.75,E,5
3,E:7,exp,exp,10,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1737711,1468402.25,269308.75,E,7
3,E:9,exp,exp,12,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1440823,1468402.25,-27579.25,E,9
3,E:11,exp,exp,14,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1667922,1468402.25,199519.75,E,11
3,E:13,exp,exp,16,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1744646,1468402.25,276243.75,E,13
3,E:15,exp,exp,18,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1581155,1468402.25,112752.75,E,15
3,E:17,exp,exp,20,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1526825,1468402.25,58422.75,E,17
3,E:19,exp,exp,22,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1408708,1468402.25,-59694.25,E,19
3,E:21,exp,exp,24,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1475974,1468402.25,7571.75,E,21
3,E:23,exp,exp,26,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1351788,1468402.25,-116614.25,E,23
3,F:24,ProtMix Control,control,,,,35,b.next eng mix,NEB SolB,1380267,1468402.25,-88135.25,F,24
3,F:18,H2O,control,,,,0,H2O,H2O,1491572,1468402.25,23169.75,F,18
3,F:12,NEB (+),control,,,,35,NEB SolA,NEB SolB,3381540,1468402.25,1913137.75,F,12
3,F:6,NEB (-),control,,,,0,NEB SolA,NEB SolB,1492307,1468402.25,23904.75,F,6
3,G:1,exp,exp,4,15,1.8,35,b.next eng mix,b.next prot mix 03-1,1442293,1468402.25,-26109.25,G,1
3,G:3,exp,exp,6,15,1.8,35,b.next eng mix,b.next prot mix 03-1,1418410,1468402.25,-49992.25,G,3
3,G:5,exp,exp,8,15,1.8,35,b.next eng mix,b.next prot mix 03-1,1457314,1468402.25,-11088.25,G,5
3,G:7,exp,exp,10,15,1.8,35,b.next eng mix,b.next prot mix 03-1,1576887,1468402.25,108484.75,G,7
3,G:9,exp,exp,12,15,1.8,35,b.next eng mix,b.next prot mix 03-1,1444410,1468402.25,-23992.25,G,9
3,G:11,exp,exp,14,15,1.8,35,b.next eng mix,b.next prot mix 03-1,1683404,1468402.25,215001.75,G,11
3,G:13,exp,exp,16,15,1.8,35,b.next eng mix,b.next prot mix 03-1,1652462,1468402.25,184059.75,G,13
3,G:15,exp,exp,18,15,1.8,35,b.next eng mix,b.next prot mix 03-1,1573066,1468402.25,104663.75,G,15
3,G:17,exp,exp,20,15,1.8,35,b.next eng mix,b.next prot mix 03-1,1504924,1468402.25,36521.75,G,17
3,G:19,exp,exp,22,15,1.8,35,b.next eng mix,b.next prot mix 03-1,1407876,1468402.25,-60526.25,G,19
3,G:21,exp,exp,24,15,1.8,35,b.next eng mix,b.next prot mix 03-1,1492962,1468402.25,24559.75,G,21
3,G:23,exp,exp,26,15,1.8,35,b.next eng mix,b.next prot mix 03-1,1350759,1468402.25,-117643.25,G,23
3,I:1,exp,exp,4,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1441818,1468402.25,-26584.25,I,1
3,I:3,exp,exp,6,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1427716,1468402.25,-40686.25,I,3
3,I:5,exp,exp,8,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1527431,1468402.25,59028.75,I,5
3,I:7,exp,exp,10,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1742906,1468402.25,274503.75,I,7
3,I:9,exp,exp,12,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1433917,1468402.25,-34485.25,I,9
3,I:11,exp,exp,14,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1663070,1468402.25,194667.75,I,11
3,I:13,exp,exp,16,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1699734,1468402.25,231331.75,I,13
3,I:15,exp,exp,18,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1518459,1468402.25,50056.75,I,15
3,I:17,exp,exp,20,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1554259,1468402.25,85856.75,I,17
3,I:19,exp,exp,22,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1522157,1468402.25,53754.75,I,19
3,I:21,exp,exp,24,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1492005,1468402.25,23602.75,I,21
3,I:23,exp,exp,26,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1408487,1468402.25,-59915.25,I,23
3,J:24,H2O,control,,,,0,H2O,H2O,1415368,1468402.25,-53034.25,J,24
3,J:18,NEB (+),control,,,,35,NEB SolA,NEB SolB,3065083,1468402.25,1596680.75,J,18
3,J:12,NEB (-),control,,,,0,NEB SolA,NEB SolB,1633318,1468402.25,164915.75,J,12
3,J:6,ProtMix Control,control,,,,35,b.next eng mix,NEB SolB,1522456,1468402.25,54053.75,J,6
3,K:1,exp,exp,4,10,1.26,35,b.next eng mix,b.next prot mix 03-1,1367556,1468402.25,-100846.25,K,1
3,K:3,exp,exp,6,10,1.26,35,b.next eng mix,b.next prot mix 03-1,1452080,1468402.25,-16322.25,K,3
3,K:5,exp,exp,8,10,1.26,35,b.next eng mix,b.next prot mix 03-1,1542787,1468402.25,74384.75,K,5
3,K:7,exp,exp,10,10,1.26,35,b.next eng mix,b.next prot mix 03-1,1942663,1468402.25,474260.75,K,7
3,K:9,exp,exp,12,10,1.26,35,b.next eng mix,b.next prot mix 03-1,1567870,1468402.25,99467.75,K,9
3,K:11,exp,exp,14,10,1.26,35,b.next eng mix,b.next prot mix 03-1,1830418,1468402.25,362015.75,K,11
3,K:13,exp,exp,16,10,1.26,35,b.next eng mix,b.next prot mix 03-1,1732833,1468402.25,264430.75,K,13
3,K:15,exp,exp,18,10,1.26,35,b.next eng mix,b.next prot mix 03-1,1601497,1468402.25,133094.75,K,15
3,K:17,exp,exp,20,10,1.26,35,b.next eng mix,b.next prot mix 03-1,1548160,1468402.25,79757.75,K,17
3,K:19,exp,exp,22,10,1.26,35,b.next eng mix,b.next prot mix 03-1,1504424,1468402.25,36021.75,K,19
3,K:21,exp,exp,24,10,1.26,35,b.next eng mix,b.next prot mix 03-1,1555455,1468402.25,87052.75,K,21
3,K:23,exp,exp,26,10,1.26,35,b.next eng mix,b.next prot mix 03-1,1406301,1468402.25,-62101.25,K,23
3,M:1,exp,exp,4,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1382048,1468402.25,-86354.25,M,1
3,M:3,exp,exp,6,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1413914,1468402.25,-54488.25,M,3
3,M:5,exp,exp,8,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1499968,1468402.25,31565.75,M,5
3,M:7,exp,exp,10,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1883307,1468402.25,414904.75,M,7
3,M:9,exp,exp,12,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1486879,1468402.25,18476.75,M,9
3,M:11,exp,exp,14,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1831472,1468402.25,363069.75,M,11
3,M:13,exp,exp,16,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1777564,1468402.25,309161.75,M,13
3,M:15,exp,exp,18,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1570881,1468402.25,102478.75,M,15
3,M:17,exp,exp,20,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1550584,1468402.25,82181.75,M,17
3,M:19,exp,exp,22,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1671150,1468402.25,202747.75,M,19
3,M:21,exp,exp,24,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1552141,1468402.25,83738.75,M,21
3,M:23,exp,exp,26,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1404355,1468402.25,-64047.25,M,23
3,N:24,NEB (+),control,,,,35,NEB SolA,NEB SolB,3515765,1468402.25,2047362.75,N,24
3,N:18,NEB (-),control,,,,0,NEB SolA,NEB SolB,1599574,1468402.25,131171.75,N,18
3,N:12,ProtMix Control,control,,,,35,b.next eng mix,NEB SolB,1485145,1468402.25,16742.75,N,12
3,N:6,H2O,control,,,,0,H2O,H2O,1470526,1468402.25,2123.75,N,6
3,O:1,exp,exp,4,10,2.16,35,b.next eng mix,b.next prot mix 03-1,1314886,1468402.25,-153516.25,O,1
3,O:3,exp,exp,6,10,2.16,35,b.next eng mix,b.next prot mix 03-1,1385640,1468402.25,-82762.25,O,3
3,O:5,exp,exp,8,10,2.16,35,b.next eng mix,b.next prot mix 03-1,1458727,1468402.25,-9675.25,O,5
3,O:7,exp,exp,10,10,2.16,35,b.next eng mix,b.next prot mix 03-1,1875703,1468402.25,407300.75,O,7
3,O:9,exp,exp,12,10,2.16,35,b.next eng mix,b.next prot mix 03-1,1733339,1468402.25,264936.75,O,9
3,O:11,exp,exp,14,10,2.16,35,b.next eng mix,b.next prot mix 03-1,1734436,1468402.25,266033.75,O,11
3,O:13,exp,exp,16,10,2.16,35,b.next eng mix,b.next prot mix 03-1,1511095,1468402.25,42692.75,O,13
3,O:15,exp,exp,18,10,2.16,35,b.next eng mix,b.next prot mix 03-1,1524481,1468402.25,56078.75,O,15
3,O:17,exp,exp,20,10,2.16,35,b.next eng mix,b.next prot mix 03-1,1551877,1468402.25,83474.75,O,17
3,O:19,exp,exp,22,10,2.16,35,b.next eng mix,b.next prot mix 03-1,1400688,1468402.25,-67714.25,O,19
3,O:21,exp,exp,24,10,2.16,35,b.next eng mix,b.next prot mix 03-1,1581292,1468402.25,112889.75,O,21
3,O:23,exp,exp,26,10,2.16,35,b.next eng mix,b.next prot mix 03-1,1409922,1468402.25,-58480.25,O,23
4,A:1,exp,exp,4,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1337625,1481221.75,-143596.75,A,1
4,A:3,exp,exp,6,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1353017,1481221.75,-128204.75,A,3
4,A:5,exp,exp,8,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1390975,1481221.75,-90246.75,A,5
4,A:7,exp,exp,10,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1537211,1481221.75,55989.25,A,7
4,A:9,exp,exp,12,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1414348,1481221.75,-66873.75,A,9
4,A:11,exp,exp,14,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1575940,1481221.75,94718.25,A,11
4,A:13,exp,exp,16,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1572615,1481221.75,91393.25,A,13
4,A:15,exp,exp,18,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1378460,1481221.75,-102761.75,A,15
4,A:17,exp,exp,20,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1396653,1481221.75,-84568.75,A,17
4,A:19,exp,exp,22,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1375530,1481221.75,-105691.75,A,19
4,A:21,exp,exp,24,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1335032,1481221.75,-146189.75,A,21
4,A:23,exp,exp,26,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1297937,1481221.75,-183284.75,A,23
4,B:24,NEB (-),control,,,,0,NEB SolA,NEB SolB,3801404,1481221.75,2320182.25,B,24
4,B:18,ProtMix Control,control,,,,35,b.next eng mix,NEB SolB,1485311,1481221.75,4089.25,B,18
4,B:12,H2O,control,,,,0,H2O,H2O,1516067,1481221.75,34845.25,B,12
4,B:6,NEB (+),control,,,,35,NEB SolA,NEB SolB,4466395,1481221.75,2985173.25,B,6
4,C:1,exp,exp,4,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1368262,1481221.75,-112959.75,C,1
4,C:3,exp,exp,6,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1384908,1481221.75,-96313.75,C,3
4,C:5,exp,exp,8,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1410194,1481221.75,-71027.75,C,5
4,C:7,exp,exp,10,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1723923,1481221.75,242701.25,C,7
4,C:9,exp,exp,12,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1425567,1481221.75,-55654.75,C,9
4,C:11,exp,exp,14,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1902329,1481221.75,421107.25,C,11
4,C:13,exp,exp,16,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1863067,1481221.75,381845.25,C,13
4,C:15,exp,exp,18,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1521942,1481221.75,40720.25,C,15
4,C:17,exp,exp,20,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1513240,1481221.75,32018.25,C,17
4,C:19,exp,exp,22,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1481895,1481221.75,673.25,C,19
4,C:21,exp,exp,24,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1476906,1481221.75,-4315.75,C,21
4,C:23,exp,exp,26,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1371725,1481221.75,-109496.75,C,23
4,E:1,exp,exp,4,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1370774,1481221.75,-110447.75,E,1
4,E:3,exp,exp,6,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1381714,1481221.75,-99507.75,E,3
4,E:5,exp,exp,8,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1570021,1481221.75,88799.25,E,5
4,E:7,exp,exp,10,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1870749,1481221.75,389527.25,E,7
4,E:9,exp,exp,12,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1443654,1481221.75,-37567.75,E,9
4,E:11,exp,exp,14,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1855615,1481221.75,374393.25,E,11
4,E:13,exp,exp,16,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1863309,1481221.75,382087.25,E,13
4,E:15,exp,exp,18,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1517506,1481221.75,36284.25,E,15
4,E:17,exp,exp,20,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1545151,1481221.75,63929.25,E,17
4,E:19,exp,exp,22,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1416721,1481221.75,-64500.75,E,19
4,E:21,exp,exp,24,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1495347,1481221.75,14125.25,E,21
4,E:23,exp,exp,26,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1368925,1481221.75,-112296.75,E,23
4,F:24,ProtMix Control,control,,,,35,b.next eng mix,NEB SolB,1381543,1481221.75,-99678.75,F,24
4,F:18,H2O,control,,,,0,H2O,H2O,1503443,1481221.75,22221.25,F,18
4,F:12,NEB (+),control,,,,35,NEB SolA,NEB SolB,4394710,1481221.75,2913488.25,F,12
4,F:6,NEB (-),control,,,,0,NEB SolA,NEB SolB,1514852,1481221.75,33630.25,F,6
4,G:1,exp,exp,4,15,1.8,35,b.next eng mix,b.next prot mix 03-1,1449776,1481221.75,-31445.75,G,1
4,G:3,exp,exp,6,15,1.8,35,b.next eng mix,b.next prot mix 03-1,1415611,1481221.75,-65610.75,G,3
4,G:5,exp,exp,8,15,1.8,35,b.next eng mix,b.next prot mix 03-1,1478466,1481221.75,-2755.75,G,5
4,G:7,exp,exp,10,15,1.8,35,b.next eng mix,b.next prot mix 03-1,1656171,1481221.75,174949.25,G,7
4,G:9,exp,exp,12,15,1.8,35,b.next eng mix,b.next prot mix 03-1,1438470,1481221.75,-42751.75,G,9
4,G:11,exp,exp,14,15,1.8,35,b.next eng mix,b.next prot mix 03-1,1855579,1481221.75,374357.25,G,11
4,G:13,exp,exp,16,15,1.8,35,b.next eng mix,b.next prot mix 03-1,1789261,1481221.75,308039.25,G,13
4,G:15,exp,exp,18,15,1.8,35,b.next eng mix,b.next prot mix 03-1,1574559,1481221.75,93337.25,G,15
4,G:17,exp,exp,20,15,1.8,35,b.next eng mix,b.next prot mix 03-1,1523404,1481221.75,42182.25,G,17
4,G:19,exp,exp,22,15,1.8,35,b.next eng mix,b.next prot mix 03-1,1412768,1481221.75,-68453.75,G,19
4,G:21,exp,exp,24,15,1.8,35,b.next eng mix,b.next prot mix 03-1,1514960,1481221.75,33738.25,G,21
4,G:23,exp,exp,26,15,1.8,35,b.next eng mix,b.next prot mix 03-1,1356873,1481221.75,-124348.75,G,23
4,I:1,exp,exp,4,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1451474,1481221.75,-29747.75,I,1
4,I:3,exp,exp,6,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1425370,1481221.75,-55851.75,I,3
4,I:5,exp,exp,8,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1568997,1481221.75,87775.25,I,5
4,I:7,exp,exp,10,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1888149,1481221.75,406927.25,I,7
4,I:9,exp,exp,12,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1437082,1481221.75,-44139.75,I,9
4,I:11,exp,exp,14,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1791028,1481221.75,309806.25,I,11
4,I:13,exp,exp,16,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1776730,1481221.75,295508.25,I,13
4,I:15,exp,exp,18,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1532901,1481221.75,51679.25,I,15
4,I:17,exp,exp,20,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1557812,1481221.75,76590.25,I,17
4,I:19,exp,exp,22,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1529753,1481221.75,48531.25,I,19
4,I:21,exp,exp,24,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1510813,1481221.75,29591.25,I,21
4,I:23,exp,exp,26,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1421924,1481221.75,-59297.75,I,23
4,J:24,H2O,control,,,,0,H2O,H2O,1417897,1481221.75,-63324.75,J,24
4,J:18,NEB (+),control,,,,35,NEB SolA,NEB SolB,4002920,1481221.75,2521698.25,J,18
4,J:12,NEB (-),control,,,,0,NEB SolA,NEB SolB,1635298,1481221.75,154076.25,J,12
4,J:6,ProtMix Control,control,,,,35,b.next eng mix,NEB SolB,1554925,1481221.75,73703.25,J,6
4,K:1,exp,exp,4,10,1.26,35,b.next eng mix,b.next prot mix 03-1,1363391,1481221.75,-117830.75,K,1
4,K:3,exp,exp,6,10,1.26,35,b.next eng mix,b.next prot mix 03-1,1466554,1481221.75,-14667.75,K,3
4,K:5,exp,exp,8,10,1.26,35,b.next eng mix,b.next prot mix 03-1,1587804,1481221.75,106582.25,K,5
4,K:7,exp,exp,10,10,1.26,35,b.next eng mix,b.next prot mix 03-1,2207175,1481221.75,725953.25,K,7
4,K:9,exp,exp,12,10,1.26,35,b.next eng mix,b.next prot mix 03-1,1582093,1481221.75,100871.25,K,9
4,K:11,exp,exp,14,10,1.26,35,b.next eng mix,b.next prot mix 03-1,2007847,1481221.75,526625.25,K,11
4,K:13,exp,exp,16,10,1.26,35,b.next eng mix,b.next prot mix 03-1,1918814,1481221.75,437592.25,K,13
4,K:15,exp,exp,18,10,1.26,35,b.next eng mix,b.next prot mix 03-1,1610159,1481221.75,128937.25,K,15
4,K:17,exp,exp,20,10,1.26,35,b.next eng mix,b.next prot mix 03-1,1559710,1481221.75,78488.25,K,17
4,K:19,exp,exp,22,10,1.26,35,b.next eng mix,b.next prot mix 03-1,1511600,1481221.75,30378.25,K,19
4,K:21,exp,exp,24,10,1.26,35,b.next eng mix,b.next prot mix 03-1,1569309,1481221.75,88087.25,K,21
4,K:23,exp,exp,26,10,1.26,35,b.next eng mix,b.next prot mix 03-1,1426131,1481221.75,-55090.75,K,23
4,M:1,exp,exp,4,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1381133,1481221.75,-100088.75,M,1
4,M:3,exp,exp,6,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1415829,1481221.75,-65392.75,M,3
4,M:5,exp,exp,8,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1534367,1481221.75,53145.25,M,5
4,M:7,exp,exp,10,10,1.8,35,b.next eng mix,b.next prot mix 03-1,2106220,1481221.75,624998.25,M,7
4,M:9,exp,exp,12,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1478839,1481221.75,-2382.75,M,9
4,M:11,exp,exp,14,10,1.8,35,b.next eng mix,b.next prot mix 03-1,2016214,1481221.75,534992.25,M,11
4,M:13,exp,exp,16,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1924214,1481221.75,442992.25,M,13
4,M:15,exp,exp,18,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1580143,1481221.75,98921.25,M,15
4,M:17,exp,exp,20,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1578505,1481221.75,97283.25,M,17
4,M:19,exp,exp,22,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1753123,1481221.75,271901.25,M,19
4,M:21,exp,exp,24,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1561526,1481221.75,80304.25,M,21
4,M:23,exp,exp,26,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1405646,1481221.75,-75575.75,M,23
4,N:24,NEB (+),control,,,,35,NEB SolA,NEB SolB,4616124,1481221.75,3134902.25,N,24
4,N:18,NEB (-),control,,,,0,NEB SolA,NEB SolB,1688948,1481221.75,207726.25,N,18
4,N:12,ProtMix Control,control,,,,35,b.next eng mix,NEB SolB,1497407,1481221.75,16185.25,N,12
4,N:6,H2O,control,,,,0,H2O,H2O,1487480,1481221.75,6258.25,N,6
4,O:1,exp,exp,4,10,2.16,35,b.next eng mix,b.next prot mix 03-1,1315513,1481221.75,-165708.75,O,1
4,O:3,exp,exp,6,10,2.16,35,b.next eng mix,b.next prot mix 03-1,1385886,1481221.75,-95335.75,O,3
4,O:5,exp,exp,8,10,2.16,35,b.next eng mix,b.next prot mix 03-1,1467885,1481221.75,-13336.75,O,5
4,O:7,exp,exp,10,10,2.16,35,b.next eng mix,b.next prot mix 03-1,2076021,1481221.75,594799.25,O,7
4,O:9,exp,exp,12,10,2.16,35,b.next eng mix,b.next prot mix 03-1,1913238,1481221.75,432016.25,O,9
4,O:11,exp,exp,14,10,2.16,35,b.next eng mix,b.next prot mix 03-1,1871758,1481221.75,390536.25,O,11
4,O:13,exp,exp,16,10,2.16,35,b.next eng mix,b.next prot mix 03-1,1525244,1481221.75,44022.25,O,13
4,O:15,exp,exp,18,10,2.16,35,b.next eng mix,b.next prot mix 03-1,1565951,1481221.75,84729.25,O,15
